age;Auditory;Kinaesthetic;Visual;Extrinsic Motivation;Intrinsic Motivation;Self-Efficacy;Study Time;Conscientiousness;CAO Points;Maths;English;Pass
20;5.01212833507452;2.51212833507452;7.47574332985096;7.50909625130589;7.5;7.4838288865673;8.10074332985096;7.08535472251242;544.0;73.0;69.0;Pass
20;2.5;6.87087495869491;5.62912504130509;6.71771873967373;6.40728126032627;7.08058330579661;7.18543747934746;5.62637501376836;569.0;80.0;74.0;Pass
20;2.5619266461581;7.4380733538419;5.0;6.90596332307905;6.26548166153952;7.5;7.5619266461581;5.40634555897365;577.0;81.0;74.0;Pass
20;6.20841528172605;2.5;6.29158471827395;7.19789617956849;6.74474044892122;7.5;7.52079235913698;6.47912569247031;526.0;60.0;70.0;Pass
20;5.0;3.12400247436017;6.87599752563983;7.34399938140996;6.87599752563983;7.29199917521328;7.96899938140996;6.66733168375989;527.0;68.0;66.0;Pass
20;5.35355281841476;3.20710563682951;6.43934154475573;7.58838820460369;5.625;4.63807042455301;5.08838820460369;6.48570187894317;568.0;83.0;71.0;Pass
20;5.0;1.38963677280117;8.61036322719883;8.61036322719883;6.45777242039912;6.01727204533139;5.55518161359942;5.50975784853411;543.0;46.0;74.0;Pass
20;4.34487601043656;3.15512398956344;7.5;7.33621900260914;7.33621900260914;6.84487601043656;8.61634299217258;6.86495867014552;526.0;77.0;69.0;Pass
20;2.5;7.42827219015453;5.07172780984547;6.94672780984547;6.28586390492273;7.5;7.57172780984547;5.46448520656365;580.0;81.0;74.0;Pass
26;1.77125227404758;3.95749545190483;9.27125227404758;8.20343920553569;4.66093465744052;5.83333333333333;3.125;4.00978825559529;246.0;26.0;20.0;Fail
30;4.27673233207315;4.64884511195123;6.07442255597562;6.875;6.5186056389939;6.78371829601626;7.04533797106706;6.19147418532521;145.0;36.0;16.0;Fail
35;2.37352629192173;5.91764913871884;6.70882456935942;6.875;6.67720614233986;6.36078362042705;5.30073243426159;6.40294152311981;80.0;20.0;9.0;Fail
19;3.53276966954581;3.96723033045419;7.5;8.0887949449243;7.5;5.73678651979814;4.48361516522709;5.6612050550757;450.0;40.0;69.0;Pass
24;0.0;5.0;10.0;7.77564356365474;7.15064356365474;7.5;7.08653465451789;5.31838283641264;117.0;18.0;18.0;Pass
18;0.166107449331321;7.33389255066868;7.5;7.5;7.41694627533434;4.38814326577509;6.49916117399698;6.36073829955421;352.0;30.0;69.0;Pass
26;0.197606506990269;5.0;9.80239349300973;7.59880325349513;6.92440162674757;7.5;7.69760650699027;4.81387425815531;26.0;4.0;5.0;Pass
23;2.3927534581162;3.8036232709419;8.8036232709419;7.5;6.875;7.5;8.6963767290581;5.77971006239144;149.0;13.0;25.0;Pass
23;2.5;7.14204077026807;5.35795922973193;6.33948980743298;6.78551019256702;6.07197281982129;4.10795922973193;8.74904756531275;238.0;17.0;52.0;Fail
20;4.87871257122606;0.181931143160909;9.93935628561303;9.93935628561303;6.25;8.31311876187101;9.95451721420977;7.03279690467753;357.0;28.0;68.0;Fail
19;2.5;7.5;5.0;7.66109155170852;6.17913732756278;5.83333333333333;3.37632043097983;5.53697183902841;340.0;68.0;44.0;Fail
20;2.5;5.0;7.5;8.05161537544336;6.25;7.10779487485221;5.07338462455664;6.44610256257389;312.0;22.0;52.0;Fail
20;2.5;5.0;7.5;7.77568111967412;6.97054489573929;7.7401816319131;6.61027244786965;6.4901816319131;219.0;7.0;42.0;Fail
20;1.11759647843428;6.38240352156572;7.5;7.77939911960857;6.38969955980428;6.38240352156572;8.125;4.81373392026095;409.0;41.0;33.0;Fail
19;3.47786774276756;6.03319838584866;5.48893387138378;7.88053306430811;6.75276653215406;6.15928924758919;5.61116733922972;7.1648223118973;329.0;66.0;49.0;Fail
23;3.48106900055427;3.48106900055427;8.03786199889146;6.49526725013857;7.25473274986143;6.16035633351809;4.24053450027714;4.40404600036951;162.0;18.0;25.0;Pass
20;2.94699618010782;4.55300381989218;7.5;7.21024713508086;6.36174904502695;5.83333333333333;4.53224331518868;5.59599490681042;489.0;55.0;93.0;Pass
19;3.25546482810751;5.98907034378499;5.75546482810751;7.87773241405375;7.31113379297312;5.25182160936917;8.125;5.13501885153043;477.0;61.0;74.0;Pass
22;1.43566633749288;7.5;6.06433366250712;7.76608341562678;8.29825024688034;6.06433366250712;7.32674975311966;5.52388943751187;402.0;37.0;57.0;Pass
26;2.49800025019795;2.50399949960411;9.99800025019795;6.25249968725257;7.5;5.83466649986804;3.75149981235154;3.75299962470308;0.0;0.0;0.0;Pass
21;3.45617648970801;4.63147053087596;6.91235297941603;7.739044122427;7.02191175514599;5.63745099313868;6.92977938786498;4.54681374142335;353.0;46.0;61.0;Pass
26;2.84701812081039;2.15298187918961;10.0;6.51026359060779;7.32649093959481;5.94900604027013;3.92350906040519;4.03918176734199;24.0;3.0;6.0;Pass
21;2.5;4.19141323596705;8.30858676403295;6.875;6.65429338201648;5.83333333333333;4.55858676403295;5.0;455.0;52.0;86.0;Pass
27;2.5;3.08532273222227;9.41467726777773;6.83532273222227;7.64633068305557;5.83333333333333;4.77431478138897;4.72553788703711;66.0;9.0;9.0;Pass
22;2.3771998391021;5.1228001608979;7.5;6.96710012067342;6.3728001608979;5.83333333333333;3.68859991955105;5.02046669348298;462.0;52.0;92.0;Pass
30;1.32098470523488;6.17901529476512;7.5;7.75926147107384;7.13426147107384;5.83333333333333;5.51852294214768;5.9825127456376;257.0;29.0;51.0;Pass
38;4.52936670917552;5.0;5.47063329082448;8.47797496811836;7.73531664541224;7.65687776360816;4.61031664541224;7.16177221513741;87.0;7.0;9.0;Fail
20;5.0;6.65027782553807;3.34972217446193;7.91256945638452;7.80635418457678;5.97495369574366;9.57513891276903;5.97495369574366;455.0;51.0;64.0;Fail
26;4.13627006462775;5.0;5.86372993537225;9.375;7.69313503231388;6.09084670975183;5.26152738690143;8.06062165589537;65.0;1.0;8.0;Fail
25;3.57006820267998;4.28979539196007;7.14013640535995;10.0;8.125;7.61678033779996;5.35986359464005;6.01326513065336;198.0;71.0;40.0;Pass
25;5.0;1.28675655461848;8.71324344538152;9.35662172269076;7.80331086134538;9.35662172269076;4.43013483192772;5.54840074929719;242.0;61.0;30.0;Pass
24;4.46786298183724;4.46786298183724;6.06427403632551;7.63303425454069;7.63303425454069;4.6452419878915;4.50803425454069;5.62082652118988;342.0;29.0;45.0;Pass
26;5.0;1.9294703938067;8.0705296061933;8.0705296061933;6.67789720464498;7.42737280825774;3.46473519690335;6.19122532817225;371.0;33.0;53.0;Pass
29;4.05550098512322;5.0;5.94449901487678;7.97224950743839;7.02775049256161;5.62966600991786;4.1388752462808;5.62966600991786;271.0;23.0;36.0;Pass
31;4.04880163201597;0.951198367984034;10.0;9.04880163201597;8.60059918399202;9.36586775467731;5.3535951039521;5.21746557865602;202.0;51.0;25.0;Pass
23;4.03349344851449;2.89951965445653;8.06698689702898;9.27512008638587;7.64174672425725;8.38915574752415;3.46650655148551;5.22767103432367;334.0;64.0;47.0;Pass
21;2.5;5.0;7.5;7.64977031722083;7.02477031722083;6.03302708962777;2.94931095166248;5.29954063444166;447.0;48.0;59.0;Pass
20;4.88128636323381;4.88128636323381;5.23742727353238;7.61871363676619;7.52967840919155;5.23742727353238;4.46403522757464;5.07914242451079;414.0;35.0;54.0;Pass
24;4.89930690440815;0.201386191183701;9.89930690440815;9.74826726102037;8.02430690440815;9.86574253921087;2.65103964338778;4.48264023774148;328.0;80.0;40.0;Pass
19;4.73225678841118;5.0;5.26774321158882;7.70080740869162;7.36612839420559;5.17849547439255;4.24112839420559;4.91075226280373;429.0;33.0;58.0;Pass
23;5.0;0.700797262252308;9.29920273774769;9.47440205331077;7.94980068443692;9.29920273774769;3.20079726225231;5.05053150816821;344.0;72.0;46.0;Pass
28;6.01676344522275;5.0;3.98323655477725;8.26257258391706;7.24580913869431;6.01676344522275;5.13757258391706;5.67784229681517;258.0;22.0;34.0;Pass
25;2.5;7.5;5.0;7.5;6.25;6.66666666666667;7.5;5.0;0.0;0.0;0.0;Fail
20;2.61625674087554;7.26748651824892;5.11625674087554;8.09593581478111;7.44187162956223;8.25582883941631;9.88374325912446;7.46124775304149;228.0;63.0;19.0;Fail
24;2.5;4.64161380834412;7.85838619165588;8.57080690417206;8.03540345208603;8.80828047501078;4.55419309582794;4.88053793611471;220.0;3.0;25.0;Fail
20;4.92826668254565;2.57173331745435;7.5;8.73206667063641;6.92879998809076;6.76231108993913;9.8744666944549;3.85759997618152;406.0;29.0;57.0;Fail
20;3.4795399592258;4.0204600407742;7.5;7.25511501019355;7.9897699796129;6.81287329255914;4.1045399592258;4.20076673462366;303.0;24.0;36.0;Fail
20;2.5;5.0;7.5;6.32699115842115;6.32699115842115;6.22433628052628;1.95199115842115;6.02883480692981;328.0;23.0;50.0;Fail
19;0.0;5.9259190101875;9.0740809898125;5.69443925764062;6.15739876273437;6.45061267345833;6.94443925764062;6.66666666666667;364.0;42.0;60.0;Pass
19;0.168034884263761;7.16393023147248;7.66803488426376;7.0850436053297;8.16700872106594;7.61202325617584;8.25102616319782;6.89071317901835;412.0;76.0;69.0;Pass
22;6.79483124404214;5.0;3.20516875595786;7.05129218898946;6.60258437797893;6.78419479265964;5.625;3.80876406299649;342.0;47.0;44.0;Pass
20;7.5;4.54361938231159;2.95638061768841;7.33138061768841;6.3640951544221;6.51453979410386;5.96728546326631;4.13031718140701;326.0;45.0;42.0;Pass
25;2.5;3.94770907703787;8.55229092296213;8.9142181922216;7.84518182685133;8.92538182049369;7.82843638444319;8.31100607678915;128.0;18.0;20.0;Pass
19;7.48916466312949;4.98916466312949;2.52167067374103;6.88312650265289;6.23916466312949;6.66305488770983;5.61687349734711;3.75902944739209;398.0;54.0;51.0;Pass
19;5.64946478232741;5.92526760883629;3.42526760883629;6.18104929337278;6.25;6.66666666666667;6.55026760883629;4.67526760883629;366.0;51.0;56.0;Pass
28;2.5;2.52386503736489;9.97613496263511;9.99403374065878;8.74403374065878;9.15075664175674;9.96420244395267;9.95624743149771;4.0;1.0;1.0;Pass
36;4.08659514738247;2.5;8.41340485261753;7.89664878684562;8.125;6.36219838246082;9.20670242630877;5.83333333333333;0.0;0.0;0.0;Pass
19;4.82799423276447;7.5;2.67200576723553;9.31049783728668;6.85349927909556;7.5;7.95299423276447;9.05199615517631;369.0;19.0;46.0;Pass
26;4.09123399818782;5.68246799637564;5.22629800543655;9.375;7.78376600181218;7.5;6.76185099728173;8.71228366576057;235.0;12.0;29.0;Pass
18;1.38601943152025;6.11398056847975;7.5;7.67325242894003;6.59650485788006;7.96200647717342;3.99126214470016;5.83333333333333;313.0;39.0;66.0;Pass
34;5.06182347191498;3.71908826404251;6.21908826404251;8.14045586797874;7.51545586797874;7.5;8.71908826404251;6.23969608801417;163.0;31.0;14.0;Pass
21;1.23865821806248;6.26134178193752;7.5;7.5;6.55966455451562;7.5;6.53131009967183;6.24621940602083;337.0;50.0;46.0;Pass
19;4.6934750827495;0.459787375875749;9.84673754137475;8.125;7.5;9.84673754137475;9.57852823878056;7.39782502758317;245.0;9.0;38.0;Fail
20;2.08972403197549;7.5;5.41027596802451;7.86378449600306;5.93270697601838;5.75856330668709;2.86378449600306;4.96261498667688;188.0;15.0;31.0;Fail
23;7.5;2.5;5.0;6.25;6.875;5.83333333333333;2.5;4.16666666666667;275.0;36.0;34.0;Fail
19;5.0;0.0;10.0;8.125;7.5;10.0;10.0;7.5;261.0;9.0;40.0;Fail
20;5.93507316953037;0.935073169530369;8.12985366093926;7.42369512285222;7.26623170761741;8.44154471744939;7.19478049140889;6.25323577395951;266.0;19.0;38.0;Fail
23;7.16456218156964;2.83543781843036;5.0;6.25;6.70728109078482;5.94514593947679;2.83543781843036;4.16666666666667;271.0;33.0;35.0;Fail
20;5.0;5.63216011913028;4.36783988086972;6.56608005956514;5.15087991065229;5.8237865078263;4.36783988086972;4.06130664681162;298.0;16.0;49.0;Fail
19;4.16514948359691;5.83029896719381;5.00455154920928;7.08257474179845;5.62841366190696;4.44646735520412;3.33485051640309;4.72399226913694;392.0;36.0;70.0;Fail
22;6.6311105794739;2.5;5.8688894205261;6.25;7.30944471026305;5.97814823675435;2.93444471026305;4.60111137692972;276.0;36.0;39.0;Fail
23;7.21266095992178;2.5;5.28733904007822;6.39366952003911;6.73133047996089;5.83333333333333;3.07467808015645;4.35822602671882;280.0;36.0;38.0;Fail
21;2.28469530120492;6.14234765060246;6.57295704819262;7.16058691265061;5.78647852409631;4.23843489959836;3.85765234939754;5.78647852409631;347.0;46.0;65.0;Fail
20;3.46610574168153;6.73305287084077;4.8008413874777;7.30826321771019;4.90042069373885;3.84463141943949;3.26694712915923;4.90042069373885;391.0;42.0;69.0;Fail
21;3.19229629763868;3.61540740472265;8.19229629763868;7.67307407440967;5.79807407440967;6.20513580157422;4.72114814881934;5.71795061706022;307.0;30.0;53.0;Fail
19;2.5;5.0;7.5;7.5;5.625;6.66666666666667;4.375;5.83333333333333;261.0;27.0;40.0;Fail
19;2.5;5.0;7.5;7.5;5.625;6.66666666666667;4.375;5.83333333333333;261.0;27.0;40.0;Fail
21;3.16167913319077;3.67664173361845;8.16167913319077;7.66541978329769;5.79041978329769;6.22554724453948;4.70583956659539;5.72305347780154;305.0;30.0;52.0;Fail
24;4.44485163025092;1.11029673949815;9.44485163025092;7.98621290756273;6.11121290756273;5.37009891316605;5.34742581512546;5.50919139495818;391.0;34.0;76.0;Fail
35;6.60831766144838;1.60831766144838;6.78336467710324;8.92915883072419;7.05415883072419;7.6805294357473;8.43955590753467;7.82914315883924;152.0;13.0;31.0;Fail
30;5.85899972880725;0.858999728807248;8.2820005423855;8.55449986440362;6.67949986440362;6.43166621467875;7.12824952541268;6.70516625987754;281.0;24.0;56.0;Fail
46;4.96382272744086;0.0723545451182872;9.96382272744086;8.11595568186021;6.24095568186021;5.0241181817061;6.22286704558064;5.42269621209319;68.0;45.0;23.0;Fail
18;2.5;7.54418075550348;4.95581924449652;6.86395481112413;6.89709037775174;5.81860641483217;2.78488702781033;4.98527308149884;298.0;18.0;40.0;Fail
18;2.5;9.44920925423503;3.05079074576497;6.38769768644124;7.84960462711751;5.18359691525499;1.59424421610311;4.35026358192166;325.0;11.0;40.0;Fail
19;2.5;7.16212562983856;5.33787437016144;6.95946859254036;6.70606281491928;5.94595812338715;3.0236714813509;5.11262479005381;292.0;19.0;40.0;Fail
22;5.0;1.12291301018558;8.87708698981442;8.125;6.5307282525464;6.12291301018558;4.78281524236081;5.41666666666667;379.0;36.0;65.0;Fail
40;7.48807964846492;2.5;5.01192035153508;9.36903982423246;7.49701991211623;9.15871976564328;9.9701991211623;9.14878613936404;2.0;0.0;0.0;Fail
26;5.70370534667745;6.0925893066451;3.20370534667745;9.375;7.05092633666936;8.56790178222582;7.30555802001618;8.56790178222582;318.0;59.0;41.0;Fail
29;6.08429186977446;5.33141626045108;3.58429186977446;9.375;7.14607296744362;8.69476395659149;7.87643780466169;8.69476395659149;250.0;46.0;32.0;Fail
23;5.0;0.0;10.0;8.51370660937391;6.05564669531304;5.51827547916522;5.23629339062609;5.02796005729275;396.0;42.0;73.0;Fail
19;3.85716944641899;2.28566110716201;8.85716944641899;8.51787708481424;5.625;6.66666666666667;4.375;4.92855370238734;296.0;42.0;43.0;Fail
20;7.12033309217077;2.12033309217077;5.75933381565847;8.65508327304269;6.25;7.12033309217077;7.21524981912808;4.35650012058128;372.0;13.0;66.0;Fail
26;1.9770027132472;6.18199819116853;6.84099909558427;7.9942506783118;5.65900090441573;7.3256675710824;8.15900090441573;8.55300030147191;203.0;7.0;29.0;Fail
24;3.96359435631894;1.5546084655216;9.48179717815947;7.99544929453987;5.99089858907973;5.34546854789369;6.0136521163804;6.02123662548062;396.0;31.0;76.0;Fail
34;6.80912475741934;3.19087524258066;5.0;8.51140594677418;7.15456237870967;8.24549967655912;10.0;8.70608317161289;108.0;10.0;16.0;Fail
19;4.00575969426427;4.49808010191191;6.49616020382382;7.24904005095595;5.87595994904405;6.8339732993627;4.375;6.16794659872539;309.0;25.0;49.0;Fail
40;7.17814899864607;2.66092550067697;5.16092550067697;9.21407449932303;7.37930587449227;8.89845749887172;9.59768624830758;8.84481566531273;0.0;0.0;0.0;Fail
36;6.4955856197048;3.0022071901476;5.5022071901476;8.9983446073893;7.6255517975369;8.83186187323493;9.4977928098524;8.748160674877;58.0;4.0;8.0;Fail
19;1.72257908678148;5.77742091321852;7.5;6.91693431508611;5.23628954339074;6.40752636226049;3.98628954339074;5.1854825723179;272.0;24.0;47.0;Fail
19;2.53961221373174;4.92077557253651;7.53961221373174;7.48019389313413;5.67451526716468;6.67987073791058;4.38490305343294;5.83333333333333;264.0;28.0;40.0;Fail
25;5.0;0.0;10.0;7.84861015985371;6.61851978686173;5.36851978686173;5.53287005328457;5.47808663114362;435.0;43.0;83.0;Fail
26;3.47260517126415;3.0547896574717;8.47260517126415;7.84760517126415;5.97260517126415;5.78767528544025;2.74315129281604;5.99543419521069;161.0;18.0;11.0;Pass
19;5.0;0.0;10.0;9.375;7.5;8.33333333333333;3.125;6.25;413.0;45.0;29.0;Pass
29;2.5;5.0;7.5;8.75;9.375;7.5;10.0;9.16666666666667;175.0;64.0;17.0;Pass
25;3.6770200333558;2.6459599332884;8.6770200333558;8.0520200333558;6.1770200333558;6.12836672225967;2.79425500833895;6.02950333889263;194.0;21.0;13.0;Pass
31;2.5;5.0;7.5;6.875;5.0;4.16666666666667;2.5;5.83333333333333;0.0;0.0;0.0;Pass
42;2.62507725507021;2.37492274492979;10.0;7.59380794130266;5.71880794130266;7.54169241835674;6.09365343116224;8.62492274492979;21.0;2.0;1.0;Pass
33;2.5;4.32021566259209;8.17978433740791;8.41010783129605;8.35532349388814;7.5;8.98032349388814;9.05336927709868;128.0;46.0;12.0;Pass
28;3.66574884392321;2.66850231215358;8.66574884392321;7.00137673411518;7.91781394509599;7.1114170520256;10.0;7.41804340078185;212.0;51.0;25.0;Pass
30;3.07665806089062;3.84668387821876;8.07665806089062;6.44250645433203;5.28832903044531;4.74332472755729;4.22997418267187;5.73722365651823;59.0;8.0;8.0;Pass
19;4.94179936591536;0.0582006340846419;10.0;9.31679936591536;7.48544984147884;8.25573248788714;3.13955015852116;6.19179936591536;403.0;44.0;28.0;Pass
27;2.5;4.22904349747114;8.27095650252886;8.17178262310335;8.60404349747114;6.72904349747114;8.07260874367785;7.49626091118747;121.0;44.0;12.0;Pass
25;2.5;2.79020954447333;9.70979045552667;7.092657158355;7.16520954447333;5.29020954447333;4.47552386118332;4.37878734635888;20.0;7.0;2.0;Pass
34;5.60649966821074;1.89350033178926;7.5;8.36168754147366;8.59837508294731;7.5;8.83506262442097;8.13116677726308;215.0;75.0;14.0;Pass
33;3.37473589170258;4.87579232489225;6.74947178340517;7.34341986462823;8.31263205414871;7.79157863056753;6.37552821659483;8.41701881106322;394.0;17.0;47.0;Pass
39;2.5;7.06187329313252;5.43812670686748;6.35953167671687;8.09280993969878;6.91583105751003;7.13921490954817;8.92614327303212;317.0;1.0;47.0;Pass
24;2.5;5.0;7.5;9.07714322733227;9.40428645466454;8.57095312133121;5.80321484099841;6.20035720455538;230.0;16.0;25.0;Pass
26;2.5;5.0;7.5;8.40227554668672;8.05455109337345;7.22121776004011;4.79091332003009;6.08787925778112;159.0;11.0;17.0;Pass
47;4.56014172348659;5.0;5.43985827651341;7.9050708617433;8.09021258522989;6.22680839015326;7.13531887784484;7.5501181029055;0.0;0.0;0.0;Pass
44;4.20036827155855;5.0;5.79963172844145;7.72518413577927;7.55055240733782;5.86703493822521;6.32582861100673;7.25030689296545;0.0;0.0;0.0;Pass
30;0.290298921754584;7.20970107824542;7.5;8.53227580868406;7.76212634780677;7.11293477099389;5.81455161736812;6.20161684637424;448.0;24.0;51.0;Pass
28;0.915395623305812;6.12690656504128;7.95769781165291;8.86442445291323;8.01057554708677;7.65256593721764;5.67787773543387;6.25;490.0;31.0;52.0;Pass
28;3.70396417507436;2.59207164985128;8.70396417507436;8.37995521884295;6.50495521884295;6.17327362512394;2.80099104376859;6.03399402917906;234.0;35.0;14.0;Pass
19;5.0;0.0;10.0;9.38692585332319;7.51192585332319;8.33333333333333;3.125;6.25;414.0;46.0;29.0;Pass
29;2.5;3.99338793416973;8.50661206583027;7.6299590493727;6.00661206583027;5.17327873249693;3.2549590493727;6.16887068861009;37.0;1.0;9.0;Pass
29;2.5;3.81502096017357;8.68497903982643;7.76373427986982;6.18497903982643;5.3516457064931;3.38873427986982;6.22832634660881;43.0;1.0;11.0;Pass
26;1.30989479017444;5.0;8.69010520982556;8.36263151228195;5.59505260491278;5.35677187649223;4.28515781473834;5.23828072842055;125.0;26.0;3.0;Pass
19;5.0;0.0127559201791883;9.98724407982081;9.35905509977601;7.50956694013439;8.33333333333333;3.16007878049277;6.24149605321387;413.0;45.0;29.0;Pass
41;1.57948795414995;5.0;8.42051204585005;6.64487198853749;5.92051204585005;4.78034136390003;2.73012801146251;5.83333333333333;24.0;30.0;0.0;Pass
26;2.5;3.79413942573592;8.70586057426408;7.47793028713204;5.30146514356602;5.77448076568544;6.11758172279224;6.63724038284272;150.0;26.0;22.0;Pass
25;3.72634705621749;2.54730588756502;8.72634705621749;8.40793382027186;7.45269411243498;4.98423137081166;2.80658676405437;5.01576862918834;164.0;13.0;14.0;Pass
32;1.87252823787276;5.0;8.12747176212724;8.90686794053181;9.06126411893638;7.29084274595759;9.05879235680914;8.74835215858184;131.0;48.0;13.0;Pass
29;2.5;5.0;7.5;8.79214372369461;9.3960718618473;7.58428744738922;9.91571255261078;9.13857085087026;174.0;63.0;17.0;Pass
31;2.5;5.05603079043794;7.44396920956206;6.88900769760949;5.01400769760949;4.22269745710461;2.57003848804743;5.85201026347932;8.0;1.0;1.0;Pass
25;3.35099695366807;4.14900304633193;7.5;9.17549847683404;8.94950152316596;8.06733130244538;10.0;9.16666666666667;256.0;54.0;37.0;Pass
19;5.0;0.293750354321674;9.70624964567833;9.44843758858042;7.57343758858042;8.43125011810723;3.9328134743846;6.59270874670862;413.0;44.0;34.0;Pass
27;2.5;5.0;7.5;8.5400728447712;9.4799635776144;7.91985431045759;9.58014568954241;9.02671522984747;223.0;62.0;25.0;Pass
19;3.22941380436532;1.77058619563468;10.0;9.375;7.27867672554567;8.03823563406089;3.125;5.95490230072755;369.0;39.0;37.0;Pass
26;1.81272231391631;5.0;8.18727768608369;8.92181942152092;8.68772231391631;7.5;8.10998636326985;8.13575013754113;207.0;54.0;27.0;Pass
19;3.55073155718856;2.17390266421717;9.27536577859428;7.74457300183713;7.5;8.57487807380191;2.94384144464857;5.52536577859428;417.0;48.0;45.0;Pass
28;2.17624829034321;5.32375170965679;7.5;8.10249658068642;9.13218621775741;7.71583447310453;9.02874487102963;8.46520462907695;208.0;62.0;26.0;Pass
21;4.10703375237063;1.78593249525875;9.10703375237063;6.74120780953672;7.67851687618531;7.79765541587646;6.51796624762937;6.27981645714802;180.0;14.0;25.0;Pass
44;2.84176819084678;2.5;9.65823180915322;8.66455795228831;9.48734771372983;9.4303863485887;8.125;9.4303863485887;68.0;10.0;10.0;Pass
42;1.97683936159592;4.06948191521224;8.95367872319184;8.22683936159592;9.60762952119694;9.65122624106395;7.4710492019949;8.6920984039898;109.0;10.0;17.0;Pass
26;2.5;4.43343213992193;8.06656786007807;7.78328393003903;8.54992589505855;8.06656786007807;7.64164196501952;8.38880655006506;364.0;28.0;53.0;Pass
19;3.62515306100249;3.87484693899751;7.5;7.09386479575187;5.90628826525062;6.2916156463325;7.09386479575187;5.14590986383458;540.0;63.0;90.0;Pass
21;5.95355399185792;0.953553991857916;8.09289201628417;6.10177699592896;7.64822300407104;7.18214866938069;6.57855399185792;5.67440766802368;267.0;8.0;40.0;Pass
19;5.0;1.81805750355124;8.18194249644876;7.27257187943906;6.07951437588781;6.06064749881625;8.125;6.06064749881625;508.0;68.0;74.0;Pass
19;4.69560264085885;2.80439735914115;7.5;8.35329801935586;6.47829801935586;6.0362649060941;8.125;5.93479911971372;510.0;69.0;74.0;Pass
39;1.43043757823762;4.63912484352477;8.93043757823762;7.68043757823762;9.19782818367821;8.57391677098349;7.8576093945594;8.0391355601023;93.0;23.0;10.0;Pass
21;5.0;2.5;7.5;8.4100640960969;7.96038457658142;5.83333333333333;7.8399359039031;5.4532478718708;272.0;40.0;40.0;Pass
48;2.5;2.5;10.0;8.76719113439322;9.97421329841018;9.97707848747571;8.125;9.93123546242714;0.0;0.0;0.0;Pass
19;4.72606308816466;2.77393691183534;7.5;8.3304526838765;6.59242113979417;5.83333333333333;7.714094632247;5.83333333333333;497.0;71.0;72.0;Pass
43;2.5;2.91502613166813;9.58497386833187;8.64624346708297;9.27370426958078;9.30828978055312;8.125;8.68575058305093;79.0;12.0;11.0;Pass
47;2.5772690156009;2.4227309843991;10.0;8.61477922269842;9.82614471489796;9.9227309843991;7.95114471489796;9.71668027613002;16.0;1.0;2.0;Pass
41;2.5;3.30691887997091;9.19308112002909;8.75;9.79827028000727;9.4620540800194;6.51116224005818;8.38616224005818;0.0;0.0;0.0;Pass
21;5.0;2.5;7.5;8.02509420536808;6.64962317852769;6.36616423803692;7.72537682147231;5.70012560715744;420.0;61.0;62.0;Pass
41;3.10619243944529;3.10619243944529;8.78761512110941;8.90154810986132;9.54535567041603;8.78761512110941;8.125;8.58555097462765;109.0;13.0;15.0;Pass
19;5.0;2.5;7.5;8.09699305696995;6.3620277721202;5.87067592404007;8.04097917090985;5.87067592404007;478.0;69.0;71.0;Pass
22;3.7893581064418;3.63192568067461;7.57871621288359;5.625;6.9143581064418;7.5;4.4143581064418;5.22801238655423;188.0;10.0;31.0;Pass
19;3.89285642653704;3.60714357346296;7.5;8.125;5.97321410663426;6.57142904897531;7.84821410663426;5.09523761769136;513.0;61.0;74.0;Pass
23;4.44117733859457;0.558822661405429;10.0;5.97426416337839;7.98529433464864;7.40686288976576;5.48529433464864;5.97303899868469;166.0;5.0;26.0;Pass
19;5.0;2.26223480480257;7.73776519519743;8.00611740240129;6.19055870120064;5.75407826826753;7.82779350600322;5.83333333333333;490.0;66.0;71.0;Pass
19;4.95909611519892;2.5;7.54090388480108;8.09432208639919;6.28067791360081;5.83333333333333;8.09432208639919;5.83333333333333;495.0;73.0;74.0;Pass
22;4.38203015597537;0.926954766036943;9.69101507798769;5.85673869150924;7.89326130849076;7.29401005199179;5.70224623050308;5.93632830733744;186.0;7.0;29.0;Pass
19;5.0;2.5;7.5;8.125;6.71866255579516;6.24992227181792;7.65633744420484;6.24992227181792;496.0;75.0;66.0;Pass
43;2.5;2.96136246528476;9.53863753471524;8.63465938367881;9.07727506943047;9.07727506943047;7.20227506943047;9.38485004628698;96.0;7.0;16.0;Pass
19;2.96876445412636;4.06247109174728;7.96876445412636;8.16404443234205;8.24219111353159;5.83333333333333;5.03904443234205;5.44269628822803;425.0;30.0;79.0;Fail
19;2.51653707702644;5.82230861531571;6.66115430765785;5.42355711542768;6.25;8.05371810255262;7.07644288457232;4.72314094872369;490.0;27.0;72.0;Fail
20;2.5;5.0;7.5;7.2903108340688;7.91124333627522;6.66124333627522;8.32248667255044;5.55645944395413;560.0;18.0;74.0;Fail
19;3.1847742543323;5.0;6.8152257456677;8.57880643641693;8.125;6.06159141811077;5.625;6.40397854527691;482.0;31.0;79.0;Fail
22;2.86608036549296;4.26783926901408;7.86608036549296;8.56695981725352;8.21652009137324;6.32144048732395;6.26564063961268;6.32144048732395;423.0;31.0;81.0;Fail
32;0.117613718030043;7.38238628196996;7.5;8.77940342950751;8.09559657049249;6.70587123934335;6.25;5.11761371803004;0.0;0.0;0.0;Pass
25;1.34417508495972;4.81164983008057;8.84417508495972;8.41395622876007;7.45291245752014;7.56278338997314;5.57791245752014;5.0;191.0;34.0;18.0;Pass
