cause_topic,relation_type,effect_topic,policy_share,sentiment_share,signed_gap,absolute_gap,country
7,enables_or_supports,8,0.0,0.008346526778464251,-0.008346526778464251,0.008346526778464251,france
7,expected_to_improve,0,0.0,0.0,0.0,0.0,france
7,expected_to_improve,1,0.0,0.0,0.0,0.0,france
7,expected_to_improve,2,0.0,0.0,0.0,0.0,france
7,expected_to_improve,3,0.0,0.0,0.0,0.0,france
7,expected_to_improve,4,0.0,0.0,0.0,0.0,france
7,expected_to_improve,5,0.0,0.0,0.0,0.0,france
7,expected_to_improve,6,0.0,0.0,0.0,0.0,france
7,expected_to_improve,7,0.0,0.0,0.0,0.0,france
7,expected_to_improve,8,0.0,0.0,0.0,0.0,france
7,reduces_or_prevents,0,0.0,0.0,0.0,0.0,france
7,reduces_or_prevents,1,0.0,0.0,0.0,0.0,france
7,reduces_or_prevents,2,0.0,0.0,0.0,0.0,france
7,reduces_or_prevents,3,0.0,0.0,0.0,0.0,france
7,reduces_or_prevents,4,0.0,0.0,0.0,0.0,france
7,reduces_or_prevents,5,0.0,0.0,0.0,0.0,france
7,reduces_or_prevents,6,0.0029325835706919315,0.0,0.0029325835706919315,0.0029325835706919315,france
7,reduces_or_prevents,7,0.0,0.0,0.0,0.0,france
7,reduces_or_prevents,8,0.0,0.0,0.0,0.0,france
7,requires_or_depends_on,0,0.0,0.0,0.0,0.0,france
7,requires_or_depends_on,1,0.002381730371538682,0.0,0.002381730371538682,0.002381730371538682,france
7,requires_or_depends_on,2,0.0,0.0,0.0,0.0,france
7,requires_or_depends_on,3,0.0,0.0,0.0,0.0,france
7,requires_or_depends_on,4,0.0,0.0,0.0,0.0,france
7,requires_or_depends_on,5,0.0,0.0,0.0,0.0,france
7,requires_or_depends_on,6,0.0,0.0,0.0,0.0,france
7,requires_or_depends_on,7,0.0,0.0,0.0,0.0,france
7,requires_or_depends_on,8,0.0,0.0,0.0,0.0,france
7,risks_or_threatens,0,0.0,0.0,0.0,0.0,france
7,risks_or_threatens,1,0.0,0.0,0.0,0.0,france
7,risks_or_threatens,2,0.0,0.0,0.0,0.0,france
7,risks_or_threatens,3,0.0,0.0,0.0,0.0,france
7,risks_or_threatens,4,0.0,0.0,0.0,0.0,france
7,risks_or_threatens,5,0.0,0.0,0.0,0.0,france
7,risks_or_threatens,6,0.0,0.0,0.0,0.0,france
7,risks_or_threatens,7,0.0,0.0,0.0,0.0,france
7,risks_or_threatens,8,0.0,0.0,0.0,0.0,france
8,causes_or_increases,0,0.0037751796476405758,0.0,0.0037751796476405758,0.0037751796476405758,france
8,causes_or_increases,1,0.0,0.0,0.0,0.0,france
8,causes_or_increases,2,0.0007548671560979573,0.0,0.0007548671560979573,0.0007548671560979573,france
8,causes_or_increases,3,0.002832663835653546,0.0,0.002832663835653546,0.002832663835653546,france
8,causes_or_increases,4,0.0030155406589272966,0.0,0.0030155406589272966,0.0030155406589272966,france
8,causes_or_increases,5,0.0018907467482845676,0.0,0.0018907467482845676,0.0018907467482845676,france
8,causes_or_increases,6,0.002569563228381706,0.0,0.002569563228381706,0.002569563228381706,france
8,causes_or_increases,7,0.004708679699270192,0.02930236761962249,-0.0245936879203523,0.0245936879203523,france
8,causes_or_increases,8,0.013383178057534308,0.0,0.013383178057534308,0.013383178057534308,france
8,enables_or_supports,0,0.0,0.0,0.0,0.0,france
8,enables_or_supports,1,0.001649142598968841,0.0,0.001649142598968841,0.001649142598968841,france
8,enables_or_supports,2,0.003942508796999186,0.39270103474967205,-0.38875852595267285,0.38875852595267285,france
8,enables_or_supports,3,0.005462365681361085,0.0,0.005462365681361085,0.005462365681361085,france
8,enables_or_supports,4,0.0,0.0,0.0,0.0,france
8,enables_or_supports,5,0.0020337599749603286,0.0,0.0020337599749603286,0.0020337599749603286,france
8,enables_or_supports,6,0.008857791858601596,0.0,0.008857791858601596,0.008857791858601596,france
8,enables_or_supports,7,0.002334442501795333,0.0,0.002334442501795333,0.002334442501795333,france
8,enables_or_supports,8,0.014816420567288996,0.0,0.014816420567288996,0.014816420567288996,france
8,expected_to_improve,0,0.0042194979729372134,0.0,0.0042194979729372134,0.0042194979729372134,france
8,expected_to_improve,1,0.0016850985091821217,0.0,0.0016850985091821217,0.0016850985091821217,france
8,expected_to_improve,2,0.0,0.0,0.0,0.0,france
8,expected_to_improve,3,0.0,0.0,0.0,0.0,france
8,expected_to_improve,4,0.0,0.0,0.0,0.0,france
8,expected_to_improve,5,0.0,0.0,0.0,0.0,france
8,expected_to_improve,6,0.004722585966405274,0.0,0.004722585966405274,0.004722585966405274,france
8,expected_to_improve,7,0.0,0.0,0.0,0.0,france
8,expected_to_improve,8,0.01319448601955303,0.0,0.01319448601955303,0.01319448601955303,france
8,reduces_or_prevents,0,0.0,0.0,0.0,0.0,france
8,reduces_or_prevents,1,0.0,0.0,0.0,0.0,france
8,reduces_or_prevents,2,0.0010753244706124194,0.0,0.0010753244706124194,0.0010753244706124194,france
8,reduces_or_prevents,3,0.002876432327009855,0.0,0.002876432327009855,0.002876432327009855,france
8,reduces_or_prevents,4,0.0,0.05193365485562466,-0.05193365485562466,0.05193365485562466,france
8,reduces_or_prevents,5,0.0,0.0,0.0,0.0,france
8,reduces_or_prevents,6,0.0037328505836105594,0.0,0.0037328505836105594,0.0037328505836105594,france
8,reduces_or_prevents,7,0.0,0.0,0.0,0.0,france
8,reduces_or_prevents,8,0.00918630133359154,0.07859117740440201,-0.06940487607081047,0.06940487607081047,france
8,requires_or_depends_on,0,0.0027459593797547355,0.0,0.0027459593797547355,0.0027459593797547355,france
8,requires_or_depends_on,1,0.0,0.0,0.0,0.0,france
8,requires_or_depends_on,2,0.0,0.0,0.0,0.0,france
8,requires_or_depends_on,3,0.0,0.0,0.0,0.0,france
8,requires_or_depends_on,4,0.0,0.0,0.0,0.0,france
8,requires_or_depends_on,5,0.0,0.0,0.0,0.0,france
8,requires_or_depends_on,6,0.004107318096446419,0.0,0.004107318096446419,0.004107318096446419,france
8,requires_or_depends_on,7,0.0,0.0,0.0,0.0,france
8,requires_or_depends_on,8,0.0,0.0,0.0,0.0,france
8,risks_or_threatens,0,0.0,0.0,0.0,0.0,france
8,risks_or_threatens,1,0.0,0.0,0.0,0.0,france
8,risks_or_threatens,2,0.0,0.0,0.0,0.0,france
8,risks_or_threatens,3,0.0,0.0,0.0,0.0,france
8,risks_or_threatens,4,0.0,0.0,0.0,0.0,france
8,risks_or_threatens,5,0.0,0.0,0.0,0.0,france
8,risks_or_threatens,6,0.0,0.0,0.0,0.0,france
8,risks_or_threatens,7,0.0,0.0,0.0,0.0,france
8,risks_or_threatens,8,0.0,0.0,0.0,0.0,france
0,causes_or_increases,0,0.04730746162935932,0.008094715398725211,0.0392127462306341,0.0392127462306341,ireland
0,causes_or_increases,1,0.0007701729316910325,0.005636643230260662,-0.0048664702985696294,0.0048664702985696294,ireland
0,causes_or_increases,2,0.0032048760387527906,0.0,0.0032048760387527906,0.0032048760387527906,ireland
0,causes_or_increases,3,0.0017384804190162238,0.0,0.0017384804190162238,0.0017384804190162238,ireland
0,causes_or_increases,4,0.00046006880737035644,0.0,0.00046006880737035644,0.00046006880737035644,ireland
0,causes_or_increases,5,0.0045888719851914185,0.006589973691047863,-0.0020011017058564444,0.0020011017058564444,ireland
0,causes_or_increases,6,0.006354883058625317,0.003339665823443268,0.003015217235182049,0.003015217235182049,ireland
0,causes_or_increases,7,0.0007859259154013399,0.007289734910918885,-0.006503808995517546,0.006503808995517546,ireland
0,causes_or_increases,8,0.003643132854544264,0.013612290364793778,-0.009969157510249514,0.009969157510249514,ireland
0,enables_or_supports,0,0.018056859631746847,0.0036887717881472016,0.014368087843599647,0.014368087843599647,ireland
0,enables_or_supports,1,0.002868759082833364,0.013596020593345972,-0.010727261510512608,0.010727261510512608,ireland
0,enables_or_supports,2,0.002720018797544151,0.0,0.002720018797544151,0.002720018797544151,ireland
0,enables_or_supports,3,0.00034546818249287474,0.0032227089660294087,-0.002877240783536534,0.002877240783536534,ireland
0,enables_or_supports,4,0.004724288836395862,0.0,0.004724288836395862,0.004724288836395862,ireland
0,enables_or_supports,5,0.0025909497766135278,0.008543495443932871,-0.005952545667319344,0.005952545667319344,ireland
0,enables_or_supports,6,0.0015872631268369262,0.00347026247839211,-0.001882999351555184,0.001882999351555184,ireland
0,enables_or_supports,7,0.01638499416747116,0.058097023889372296,-0.041712029721901134,0.041712029721901134,ireland
0,enables_or_supports,8,0.0029171291393705664,0.007261315228852928,-0.0043441860894823615,0.0043441860894823615,ireland
0,expected_to_improve,0,0.003388350899082274,0.0,0.003388350899082274,0.003388350899082274,ireland
0,expected_to_improve,1,0.0,0.0,0.0,0.0,ireland
0,expected_to_improve,2,0.0,0.0,0.0,0.0,ireland
0,expected_to_improve,3,0.0,0.0,0.0,0.0,ireland
0,expected_to_improve,4,0.0,0.0,0.0,0.0,ireland
0,expected_to_improve,5,0.0019113063355146833,0.0,0.0019113063355146833,0.0019113063355146833,ireland
0,expected_to_improve,6,0.0014651515416165756,0.0,0.0014651515416165756,0.0014651515416165756,ireland
0,expected_to_improve,7,0.0019442363390548968,0.0,0.0019442363390548968,0.0019442363390548968,ireland
0,expected_to_improve,8,0.0,0.0,0.0,0.0,ireland
0,reduces_or_prevents,0,0.001087333466436174,0.0,0.001087333466436174,0.001087333466436174,ireland
0,reduces_or_prevents,1,0.0004511815785536233,0.0,0.0004511815785536233,0.0004511815785536233,ireland
0,reduces_or_prevents,2,0.0,0.0,0.0,0.0,ireland
0,reduces_or_prevents,3,0.0,0.0,0.0,0.0,ireland
0,reduces_or_prevents,4,0.0,0.0,0.0,0.0,ireland
0,reduces_or_prevents,5,0.0,0.0,0.0,0.0,ireland
0,reduces_or_prevents,6,0.0005562773543384119,0.0,0.0005562773543384119,0.0005562773543384119,ireland
0,reduces_or_prevents,7,0.0,0.0,0.0,0.0,ireland
0,reduces_or_prevents,8,0.0,0.0,0.0,0.0,ireland
0,requires_or_depends_on,0,0.00045058787476343775,0.0,0.00045058787476343775,0.00045058787476343775,ireland
0,requires_or_depends_on,1,0.0,0.0,0.0,0.0,ireland
0,requires_or_depends_on,2,0.0038853024930583435,0.0,0.0038853024930583435,0.0038853024930583435,ireland
0,requires_or_depends_on,3,0.0,0.0,0.0,0.0,ireland
0,requires_or_depends_on,4,0.0,0.0,0.0,0.0,ireland
0,requires_or_depends_on,5,0.0,0.0,0.0,0.0,ireland
0,requires_or_depends_on,6,0.0,0.0,0.0,0.0,ireland
0,requires_or_depends_on,7,0.0,0.0,0.0,0.0,ireland
0,requires_or_depends_on,8,0.0,0.0,0.0,0.0,ireland
0,risks_or_threatens,0,0.0,0.0,0.0,0.0,ireland
0,risks_or_threatens,1,0.0,0.0,0.0,0.0,ireland
0,risks_or_threatens,2,0.0,0.0,0.0,0.0,ireland
0,risks_or_threatens,3,0.0,0.0,0.0,0.0,ireland
0,risks_or_threatens,4,0.0,0.0,0.0,0.0,ireland
0,risks_or_threatens,5,0.0,0.0,0.0,0.0,ireland
0,risks_or_threatens,6,0.0,0.0,0.0,0.0,ireland
0,risks_or_threatens,7,0.0,0.0,0.0,0.0,ireland
0,risks_or_threatens,8,0.0001685627596485586,0.0,0.0001685627596485586,0.0001685627596485586,ireland
1,causes_or_increases,0,0.00046588015679011285,0.04668834798148542,-0.04622246782469531,0.04622246782469531,ireland
1,causes_or_increases,1,0.01675094488812268,0.002116485023807851,0.014634459864314829,0.014634459864314829,ireland
1,causes_or_increases,2,0.00035202812021206025,0.0,0.00035202812021206025,0.00035202812021206025,ireland
1,causes_or_increases,3,0.00043205360230120853,0.0,0.00043205360230120853,0.00043205360230120853,ireland
1,causes_or_increases,4,0.0,0.0,0.0,0.0,ireland
1,causes_or_increases,5,0.002377712170492137,0.003295545501760019,-0.0009178333312678819,0.0009178333312678819,ireland
1,causes_or_increases,6,0.0035377892735442614,0.0,0.0035377892735442614,0.0035377892735442614,ireland
1,causes_or_increases,7,0.0004508940699495879,0.0,0.0004508940699495879,0.0004508940699495879,ireland
1,causes_or_increases,8,0.004669636976873284,0.0,0.004669636976873284,0.004669636976873284,ireland
1,enables_or_supports,0,0.000522395786139859,0.0048046774394204786,-0.0042822816532806195,0.0042822816532806195,ireland
1,enables_or_supports,1,0.017544971646906594,0.0,0.017544971646906594,0.017544971646906594,ireland
1,enables_or_supports,2,0.0,0.0,0.0,0.0,ireland
1,enables_or_supports,3,0.0006172080873537916,0.0032873891656677173,-0.002670181078313926,0.002670181078313926,ireland
1,enables_or_supports,4,0.0005880842748881396,0.018702802666482193,-0.018114718391594054,0.018114718391594054,ireland
1,enables_or_supports,5,0.001005270730889984,0.0027409277143041547,-0.0017356569834141708,0.0017356569834141708,ireland
1,enables_or_supports,6,0.0006281905371855923,0.002984730767076867,-0.0023565402298912747,0.0023565402298912747,ireland
1,enables_or_supports,7,0.001630042169104453,0.0,0.001630042169104453,0.001630042169104453,ireland
1,enables_or_supports,8,0.0006367591222837134,0.0,0.0006367591222837134,0.0006367591222837134,ireland
1,expected_to_improve,0,0.0011033917187273784,0.0,0.0011033917187273784,0.0011033917187273784,ireland
1,expected_to_improve,1,0.00239895771637655,0.0,0.00239895771637655,0.00239895771637655,ireland
1,expected_to_improve,2,0.0002890892228325399,0.0,0.0002890892228325399,0.0002890892228325399,ireland
1,expected_to_improve,3,0.0,0.0,0.0,0.0,ireland
1,expected_to_improve,4,0.0,0.0,0.0,0.0,ireland
1,expected_to_improve,5,0.00029156813768460463,0.0,0.00029156813768460463,0.00029156813768460463,ireland
1,expected_to_improve,6,0.00027494799184598446,0.0,0.00027494799184598446,0.00027494799184598446,ireland
1,expected_to_improve,7,0.0,0.0,0.0,0.0,ireland
1,expected_to_improve,8,0.000548171744015874,0.0,0.000548171744015874,0.000548171744015874,ireland
1,reduces_or_prevents,0,0.0,0.0,0.0,0.0,ireland
1,reduces_or_prevents,1,0.001549917653695759,0.0,0.001549917653695759,0.001549917653695759,ireland
1,reduces_or_prevents,2,0.0,0.019156444390263837,-0.019156444390263837,0.019156444390263837,ireland
1,reduces_or_prevents,3,0.0,0.0,0.0,0.0,ireland
1,reduces_or_prevents,4,0.0,0.0,0.0,0.0,ireland
1,reduces_or_prevents,5,0.0016755153861630508,0.0,0.0016755153861630508,0.0016755153861630508,ireland
1,reduces_or_prevents,6,0.0,0.0,0.0,0.0,ireland
1,reduces_or_prevents,7,0.0006678641913793378,0.0,0.0006678641913793378,0.0006678641913793378,ireland
1,reduces_or_prevents,8,0.0,0.0,0.0,0.0,ireland
1,requires_or_depends_on,0,0.0,0.0,0.0,0.0,ireland
1,requires_or_depends_on,1,0.0036464469429529646,0.0,0.0036464469429529646,0.0036464469429529646,ireland
1,requires_or_depends_on,2,0.0,0.0,0.0,0.0,ireland
1,requires_or_depends_on,3,0.001415440167075549,0.0,0.001415440167075549,0.001415440167075549,ireland
1,requires_or_depends_on,4,0.0,0.0,0.0,0.0,ireland
1,requires_or_depends_on,5,0.0,0.0,0.0,0.0,ireland
1,requires_or_depends_on,6,0.0022660783329708626,0.0,0.0022660783329708626,0.0022660783329708626,ireland
1,requires_or_depends_on,7,0.0,0.0,0.0,0.0,ireland
1,requires_or_depends_on,8,0.0,0.0,0.0,0.0,ireland
1,risks_or_threatens,0,0.0005105067813308045,0.0,0.0005105067813308045,0.0005105067813308045,ireland
1,risks_or_threatens,1,0.004577908380689009,0.0,0.004577908380689009,0.004577908380689009,ireland
1,risks_or_threatens,2,0.0,0.0,0.0,0.0,ireland
1,risks_or_threatens,3,0.0,0.0,0.0,0.0,ireland
1,risks_or_threatens,4,0.0,0.0,0.0,0.0,ireland
1,risks_or_threatens,5,0.0,0.0,0.0,0.0,ireland
1,risks_or_threatens,6,0.0020756001842026305,0.0,0.0020756001842026305,0.0020756001842026305,ireland
1,risks_or_threatens,7,0.0,0.0,0.0,0.0,ireland
1,risks_or_threatens,8,0.0015711188742141033,0.0,0.0015711188742141033,0.0015711188742141033,ireland
2,causes_or_increases,0,0.00926334527924115,0.06502658106648442,-0.055763235787243265,0.055763235787243265,ireland
2,causes_or_increases,1,0.0006563754638342326,0.049932334883147404,-0.04927595941931317,0.04927595941931317,ireland
2,causes_or_increases,2,0.008380427104505338,0.010041495305421106,-0.0016610682009157683,0.0016610682009157683,ireland
2,causes_or_increases,3,0.000571956772834914,0.012140856202275518,-0.011568899429440603,0.011568899429440603,ireland
2,causes_or_increases,4,0.0032600188057842513,0.0,0.0032600188057842513,0.0032600188057842513,ireland
2,causes_or_increases,5,0.0012431528551407533,0.0,0.0012431528551407533,0.0012431528551407533,ireland
2,causes_or_increases,6,0.013220775477982878,0.0,0.013220775477982878,0.013220775477982878,ireland
2,causes_or_increases,7,0.003038241217300731,0.0,0.003038241217300731,0.003038241217300731,ireland
2,causes_or_increases,8,0.00430994845155208,0.013964635013674951,-0.009654686562122872,0.009654686562122872,ireland
2,enables_or_supports,0,0.006047506894757432,0.002490754408299436,0.0035567524864579957,0.0035567524864579957,ireland
2,enables_or_supports,1,0.0010600735188503177,0.0,0.0010600735188503177,0.0010600735188503177,ireland
2,enables_or_supports,2,0.005365336402383899,0.025730123910095274,-0.020364787507711375,0.020364787507711375,ireland
2,enables_or_supports,3,0.0,0.0,0.0,0.0,ireland
2,enables_or_supports,4,0.0,0.0,0.0,0.0,ireland
2,enables_or_supports,5,0.02291878396880011,0.0,0.02291878396880011,0.02291878396880011,ireland
2,enables_or_supports,6,0.001555077175377046,0.0,0.001555077175377046,0.001555077175377046,ireland
2,enables_or_supports,7,0.004333651141658632,0.006662772944232696,-0.0023291218025740645,0.0023291218025740645,ireland
2,enables_or_supports,8,0.00043568087290231806,0.00423653236888902,-0.0038008514959867023,0.0038008514959867023,ireland
2,expected_to_improve,0,0.0,0.0,0.0,0.0,ireland
2,expected_to_improve,1,0.0,0.0,0.0,0.0,ireland
2,expected_to_improve,2,0.0,0.0,0.0,0.0,ireland
2,expected_to_improve,3,0.0,0.0,0.0,0.0,ireland
2,expected_to_improve,4,0.0,0.0,0.0,0.0,ireland
2,expected_to_improve,5,0.0005671083991023115,0.0,0.0005671083991023115,0.0005671083991023115,ireland
2,expected_to_improve,6,0.0,0.0,0.0,0.0,ireland
2,expected_to_improve,7,0.0,0.0,0.0,0.0,ireland
2,expected_to_improve,8,0.0,0.0,0.0,0.0,ireland
2,reduces_or_prevents,0,0.0,0.0,0.0,0.0,ireland
2,reduces_or_prevents,1,0.0,0.0,0.0,0.0,ireland
2,reduces_or_prevents,2,0.0,0.0,0.0,0.0,ireland
2,reduces_or_prevents,3,0.0,0.0,0.0,0.0,ireland
2,reduces_or_prevents,4,0.0,0.0,0.0,0.0,ireland
2,reduces_or_prevents,5,0.0,0.0,0.0,0.0,ireland
2,reduces_or_prevents,6,0.0032544232622738344,0.0,0.0032544232622738344,0.0032544232622738344,ireland
2,reduces_or_prevents,7,0.0,0.008886870100440432,-0.008886870100440432,0.008886870100440432,ireland
2,reduces_or_prevents,8,0.0,0.0,0.0,0.0,ireland
2,requires_or_depends_on,0,0.0,0.0,0.0,0.0,ireland
2,requires_or_depends_on,1,0.0020697889836337204,0.0,0.0020697889836337204,0.0020697889836337204,ireland
2,requires_or_depends_on,2,0.0,0.0,0.0,0.0,ireland
2,requires_or_depends_on,3,0.0,0.0,0.0,0.0,ireland
2,requires_or_depends_on,4,0.0,0.0,0.0,0.0,ireland
2,requires_or_depends_on,5,0.0,0.0,0.0,0.0,ireland
2,requires_or_depends_on,6,0.0,0.0,0.0,0.0,ireland
2,requires_or_depends_on,7,0.0,0.0,0.0,0.0,ireland
2,requires_or_depends_on,8,0.0,0.0022245718511603734,-0.0022245718511603734,0.0022245718511603734,ireland
2,risks_or_threatens,0,0.0,0.0,0.0,0.0,ireland
2,risks_or_threatens,1,0.0,0.0,0.0,0.0,ireland
2,risks_or_threatens,2,0.0,0.0,0.0,0.0,ireland
2,risks_or_threatens,3,0.0,0.0,0.0,0.0,ireland
2,risks_or_threatens,4,0.0,0.0,0.0,0.0,ireland
2,risks_or_threatens,5,0.0,0.0,0.0,0.0,ireland
2,risks_or_threatens,6,0.0,0.0,0.0,0.0,ireland
2,risks_or_threatens,7,0.0,0.0,0.0,0.0,ireland
2,risks_or_threatens,8,0.0,0.0,0.0,0.0,ireland
3,causes_or_increases,0,0.00026184782065897383,0.005611357809457544,-0.0053495099887985705,0.0053495099887985705,ireland
3,causes_or_increases,1,0.0,0.002366944587374126,-0.002366944587374126,0.002366944587374126,ireland
3,causes_or_increases,2,0.0,0.0,0.0,0.0,ireland
3,causes_or_increases,3,0.0,0.0,0.0,0.0,ireland
3,causes_or_increases,4,0.0,0.0,0.0,0.0,ireland
3,causes_or_increases,5,0.0004388601574085089,0.0030336801767356977,-0.0025948200193271886,0.0025948200193271886,ireland
3,causes_or_increases,6,0.0,0.0,0.0,0.0,ireland
3,causes_or_increases,7,0.0,0.0,0.0,0.0,ireland
3,causes_or_increases,8,0.00033128932901442163,0.0018084586610751401,-0.0014771693320607185,0.0014771693320607185,ireland
3,enables_or_supports,0,0.0004941194147560378,0.008355384487732015,-0.007861265072975977,0.007861265072975977,ireland
3,enables_or_supports,1,0.0015309179025415585,0.0,0.0015309179025415585,0.0015309179025415585,ireland
3,enables_or_supports,2,0.0038190824668989146,0.0021058220731211058,0.0017132603937778088,0.0017132603937778088,ireland
3,enables_or_supports,3,0.0008937742192836663,0.0038720390355164347,-0.0029782648162327684,0.0029782648162327684,ireland
3,enables_or_supports,4,0.0,0.0,0.0,0.0,ireland
3,enables_or_supports,5,0.0033895897792783638,0.0014978721522315834,0.0018917176270467804,0.0018917176270467804,ireland
3,enables_or_supports,6,0.011020878223523801,0.0,0.011020878223523801,0.011020878223523801,ireland
3,enables_or_supports,7,0.0010526132488843968,0.003383792835256554,-0.0023311795863721575,0.0023311795863721575,ireland
3,enables_or_supports,8,0.0011117719233389885,0.0,0.0011117719233389885,0.0011117719233389885,ireland
3,expected_to_improve,0,0.0,0.0,0.0,0.0,ireland
3,expected_to_improve,1,0.0,0.0,0.0,0.0,ireland
3,expected_to_improve,2,0.0,0.0,0.0,0.0,ireland
3,expected_to_improve,3,0.0,0.0,0.0,0.0,ireland
3,expected_to_improve,4,0.0,0.0,0.0,0.0,ireland
3,expected_to_improve,5,0.0,0.0,0.0,0.0,ireland
3,expected_to_improve,6,0.009669777286434483,0.0,0.009669777286434483,0.009669777286434483,ireland
3,expected_to_improve,7,0.0,0.0,0.0,0.0,ireland
3,expected_to_improve,8,0.0,0.0,0.0,0.0,ireland
3,reduces_or_prevents,0,0.0,0.0,0.0,0.0,ireland
3,reduces_or_prevents,1,0.0,0.0,0.0,0.0,ireland
3,reduces_or_prevents,2,0.0,0.0,0.0,0.0,ireland
3,reduces_or_prevents,3,0.0,0.0,0.0,0.0,ireland
3,reduces_or_prevents,4,0.0,0.0,0.0,0.0,ireland
3,reduces_or_prevents,5,0.0,0.0,0.0,0.0,ireland
3,reduces_or_prevents,6,0.0,0.0,0.0,0.0,ireland
3,reduces_or_prevents,7,0.0,0.0,0.0,0.0,ireland
3,reduces_or_prevents,8,0.0,0.0,0.0,0.0,ireland
3,requires_or_depends_on,0,0.0,0.0,0.0,0.0,ireland
3,requires_or_depends_on,1,0.0,0.0,0.0,0.0,ireland
3,requires_or_depends_on,2,0.0,0.0,0.0,0.0,ireland
3,requires_or_depends_on,3,0.0,0.0,0.0,0.0,ireland
3,requires_or_depends_on,4,0.0,0.009013356891560898,-0.009013356891560898,0.009013356891560898,ireland
3,requires_or_depends_on,5,0.00018744219976919377,0.0,0.00018744219976919377,0.00018744219976919377,ireland
3,requires_or_depends_on,6,0.0,0.0,0.0,0.0,ireland
3,requires_or_depends_on,7,0.0,0.009653229826238894,-0.009653229826238894,0.009653229826238894,ireland
3,requires_or_depends_on,8,0.0,0.0,0.0,0.0,ireland
3,risks_or_threatens,0,0.0,0.0,0.0,0.0,ireland
3,risks_or_threatens,1,0.0,0.0,0.0,0.0,ireland
3,risks_or_threatens,2,0.0,0.0,0.0,0.0,ireland
3,risks_or_threatens,3,0.0,0.0,0.0,0.0,ireland
3,risks_or_threatens,4,0.0,0.0,0.0,0.0,ireland
3,risks_or_threatens,5,0.0,0.0,0.0,0.0,ireland
3,risks_or_threatens,6,0.0,0.0,0.0,0.0,ireland
3,risks_or_threatens,7,0.0,0.0,0.0,0.0,ireland
3,risks_or_threatens,8,0.0,0.0,0.0,0.0,ireland
4,causes_or_increases,0,0.0002783997943278402,0.0,0.0002783997943278402,0.0002783997943278402,ireland
4,causes_or_increases,1,0.0,0.0,0.0,0.0,ireland
4,causes_or_increases,2,0.0,0.009644532590614924,-0.009644532590614924,0.009644532590614924,ireland
4,causes_or_increases,3,0.0,0.0,0.0,0.0,ireland
4,causes_or_increases,4,0.0,0.0,0.0,0.0,ireland
4,causes_or_increases,5,0.0,0.0,0.0,0.0,ireland
4,causes_or_increases,6,0.0005490306373182784,0.0,0.0005490306373182784,0.0005490306373182784,ireland
4,causes_or_increases,7,0.0,0.0,0.0,0.0,ireland
4,causes_or_increases,8,0.0,0.0,0.0,0.0,ireland
4,enables_or_supports,0,0.0004187432946918311,0.0,0.0004187432946918311,0.0004187432946918311,ireland
4,enables_or_supports,1,0.0,0.0,0.0,0.0,ireland
4,enables_or_supports,2,0.0,0.005515332347249129,-0.005515332347249129,0.005515332347249129,ireland
4,enables_or_supports,3,0.0007447269957051436,0.0,0.0007447269957051436,0.0007447269957051436,ireland
4,enables_or_supports,4,0.0,0.0,0.0,0.0,ireland
4,enables_or_supports,5,0.0008419933309030531,0.0,0.0008419933309030531,0.0008419933309030531,ireland
4,enables_or_supports,6,0.0002462057150454126,0.0,0.0002462057150454126,0.0002462057150454126,ireland
4,enables_or_supports,7,0.002314578367213215,0.0,0.002314578367213215,0.002314578367213215,ireland
4,enables_or_supports,8,0.0,0.0,0.0,0.0,ireland
4,expected_to_improve,0,0.0,0.0,0.0,0.0,ireland
4,expected_to_improve,1,0.0033985925539789567,0.0,0.0033985925539789567,0.0033985925539789567,ireland
4,expected_to_improve,2,0.0,0.0,0.0,0.0,ireland
4,expected_to_improve,3,0.0,0.0,0.0,0.0,ireland
4,expected_to_improve,4,0.0,0.0,0.0,0.0,ireland
4,expected_to_improve,5,0.0005189742898533361,0.0,0.0005189742898533361,0.0005189742898533361,ireland
4,expected_to_improve,6,0.0050803723064315265,0.0,0.0050803723064315265,0.0050803723064315265,ireland
4,expected_to_improve,7,0.0007169278852085817,0.0,0.0007169278852085817,0.0007169278852085817,ireland
4,expected_to_improve,8,0.0,0.0,0.0,0.0,ireland
4,reduces_or_prevents,0,0.0,0.0,0.0,0.0,ireland
4,reduces_or_prevents,1,0.0,0.0,0.0,0.0,ireland
4,reduces_or_prevents,2,0.0,0.0,0.0,0.0,ireland
4,reduces_or_prevents,3,0.0,0.0,0.0,0.0,ireland
4,reduces_or_prevents,4,0.0,0.0,0.0,0.0,ireland
4,reduces_or_prevents,5,0.0,0.0,0.0,0.0,ireland
4,reduces_or_prevents,6,0.0,0.0,0.0,0.0,ireland
4,reduces_or_prevents,7,0.0,0.0,0.0,0.0,ireland
4,reduces_or_prevents,8,0.0,0.0,0.0,0.0,ireland
4,requires_or_depends_on,0,0.0,0.0,0.0,0.0,ireland
4,requires_or_depends_on,1,0.0,0.0,0.0,0.0,ireland
4,requires_or_depends_on,2,0.0,0.0,0.0,0.0,ireland
4,requires_or_depends_on,3,0.0,0.0,0.0,0.0,ireland
4,requires_or_depends_on,4,0.006487520810254519,0.0,0.006487520810254519,0.006487520810254519,ireland
4,requires_or_depends_on,5,0.0,0.0,0.0,0.0,ireland
4,requires_or_depends_on,6,0.0,0.0,0.0,0.0,ireland
